id,label,template_id
8206,blocking_misuse,blocking_17
8207,syntax_error,syntax_77
8208,missing_default,case_20
8209,clean,clean_3
8210,missing_default,case_72
8211,missing_default,case_61
8212,unused_signal,unused_17
8213,unused_signal,unused_72
8214,missing_default,case_78
8215,clean,clean_15
8216,missing_default,case_26
8217,clean,clean_7
8218,missing_default,case_27
8219,clean,clean_6
8220,multi_driver,mdrv_58
8221,multi_driver,mdrv_30
8222,missing_default,case_13
8223,syntax_error,syntax_1
8224,syntax_error,syntax_40
8225,syntax_error,syntax_50
8226,multi_driver,mdrv_92
8227,latch_inference,latch_37
8228,unused_signal,unused_21
8229,missing_default,case_45
8230,width_mismatch,width_91
8231,multi_driver,mdrv_88
8232,missing_default,case_39
8233,width_mismatch,width_24
8234,latch_inference,latch_38
8235,latch_inference,latch_33
8236,missing_default,case_38
8237,blocking_misuse,blocking_11
8238,comb_loop,loop_65
8239,missing_default,case_33
8240,clean,clean_18
8241,comb_loop,loop_106
8242,latch_inference,latch_56
8243,width_mismatch,width_88
8244,comb_loop,loop_4
8245,clean,clean_6
8246,syntax_error,syntax_20
8247,missing_default,case_18
8248,unused_signal,unused_80
8249,comb_loop,loop_73
8250,blocking_misuse,blocking_0
8251,width_mismatch,width_110
8252,multi_driver,mdrv_66
8253,unused_signal,unused_67
8254,multi_driver,mdrv_88
8255,clean,clean_9
8256,clean,clean_1
8257,clean,clean_17
8258,comb_loop,loop_119
8259,latch_inference,latch_18
8260,blocking_misuse,blocking_46
8261,multi_driver,mdrv_26
8262,unused_signal,unused_87
8263,missing_default,case_54
8264,blocking_misuse,blocking_25
8265,width_mismatch,width_75
8266,latch_inference,latch_18
8267,width_mismatch,width_28
8268,width_mismatch,width_117
8269,comb_loop,loop_68
8270,clean,clean_11
8271,latch_inference,latch_74
8272,clean,clean_16
8273,multi_driver,mdrv_2
8274,clean,clean_5
8275,clean,clean_7
8276,comb_loop,loop_0
8277,blocking_misuse,blocking_27
8278,syntax_error,syntax_46
8279,unused_signal,unused_79
8280,latch_inference,latch_31
8281,latch_inference,latch_68
8282,clean,clean_10
8283,blocking_misuse,blocking_39
8284,unused_signal,unused_82
8285,multi_driver,mdrv_103
8286,syntax_error,syntax_38
8287,syntax_error,syntax_54
8288,blocking_misuse,blocking_24
8289,width_mismatch,width_79
8290,syntax_error,syntax_39
8291,syntax_error,syntax_62
8292,multi_driver,mdrv_24
8293,clean,clean_18
8294,unused_signal,unused_86
8295,missing_default,case_4
8296,comb_loop,loop_57
8297,blocking_misuse,blocking_19
8298,latch_inference,latch_39
8299,clean,clean_14
8300,clean,clean_17
8301,syntax_error,syntax_10
8302,clean,clean_16
8303,latch_inference,latch_28
8304,width_mismatch,width_113
8305,multi_driver,mdrv_44
8306,width_mismatch,width_85
8307,missing_default,case_15
8308,missing_default,case_38
8309,clean,clean_0
8310,unused_signal,unused_82
8311,clean,clean_15
8312,clean,clean_5
8313,width_mismatch,width_22
8314,multi_driver,mdrv_103
8315,latch_inference,latch_21
8316,clean,clean_7
8317,clean,clean_14
8318,blocking_misuse,blocking_51
8319,multi_driver,mdrv_3
8320,syntax_error,syntax_54
8321,clean,clean_11
8322,multi_driver,mdrv_109
8323,latch_inference,latch_75
8324,blocking_misuse,blocking_9
8325,width_mismatch,width_101
8326,latch_inference,latch_42
8327,unused_signal,unused_20
8328,clean,clean_0
8329,unused_signal,unused_86
8330,clean,clean_3
8331,multi_driver,mdrv_96
8332,width_mismatch,width_100
8333,syntax_error,syntax_39
8334,latch_inference,latch_3
8335,clean,clean_3
8336,missing_default,case_33
8337,width_mismatch,width_102
8338,missing_default,case_32
8339,syntax_error,syntax_0
8340,syntax_error,syntax_7
8341,unused_signal,unused_67
8342,clean,clean_9
8343,latch_inference,latch_63
8344,unused_signal,unused_70
8345,unused_signal,unused_25
8346,unused_signal,unused_18
8347,width_mismatch,width_118
8348,width_mismatch,width_93
8349,syntax_error,syntax_50
8350,blocking_misuse,blocking_28
8351,blocking_misuse,blocking_51
8352,latch_inference,latch_75
8353,latch_inference,latch_41
8354,missing_default,case_41
8355,syntax_error,syntax_40
8356,latch_inference,latch_73
8357,syntax_error,syntax_42
8358,comb_loop,loop_76
8359,latch_inference,latch_6
8360,latch_inference,latch_52
8361,multi_driver,mdrv_31
8362,clean,clean_18
8363,unused_signal,unused_23
8364,clean,clean_10
8365,missing_default,case_54
8366,blocking_misuse,blocking_64
8367,latch_inference,latch_32
8368,multi_driver,mdrv_92
8369,unused_signal,unused_5
8370,unused_signal,unused_91
8371,comb_loop,loop_88
8372,syntax_error,syntax_45
8373,comb_loop,loop_39
8374,missing_default,case_58
8375,unused_signal,unused_87
8376,width_mismatch,width_117
8377,clean,clean_17
8378,syntax_error,syntax_22
8379,unused_signal,unused_58
8380,syntax_error,syntax_28
8381,multi_driver,mdrv_14
8382,syntax_error,syntax_73
8383,latch_inference,latch_51
8384,blocking_misuse,blocking_43
8385,width_mismatch,width_65
8386,multi_driver,mdrv_39
8387,unused_signal,unused_95
8388,width_mismatch,width_67
8389,clean,clean_14
8390,width_mismatch,width_64
8391,multi_driver,mdrv_0
8392,comb_loop,loop_94
8393,clean,clean_18
8394,missing_default,case_46
8395,blocking_misuse,blocking_13
8396,clean,clean_7
8397,latch_inference,latch_10
8398,missing_default,case_78
8399,latch_inference,latch_57
8400,width_mismatch,width_94
8401,syntax_error,syntax_34
8402,missing_default,case_66
8403,multi_driver,mdrv_119
8404,clean,clean_5
8405,clean,clean_0
8406,clean,clean_5
8407,clean,clean_17
8408,clean,clean_9
8409,latch_inference,latch_66
8410,width_mismatch,width_80
8411,clean,clean_4
8412,missing_default,case_63
8413,clean,clean_3
8414,blocking_misuse,blocking_50
8415,clean,clean_2
8416,latch_inference,latch_34
8417,clean,clean_3
8418,clean,clean_16
8419,unused_signal,unused_25
8420,multi_driver,mdrv_79
8421,clean,clean_6
8422,unused_signal,unused_14
8423,width_mismatch,width_108
8424,clean,clean_8
8425,width_mismatch,width_4
8426,blocking_misuse,blocking_41
8427,clean,clean_9
8428,latch_inference,latch_71
8429,missing_default,case_26
8430,comb_loop,loop_98
8431,missing_default,case_74
8432,latch_inference,latch_59
8433,clean,clean_18
8434,comb_loop,loop_68
8435,multi_driver,mdrv_73
8436,unused_signal,unused_45
8437,syntax_error,syntax_49
8438,width_mismatch,width_79
8439,missing_default,case_68
8440,missing_default,case_35
8441,unused_signal,unused_35
8442,comb_loop,loop_16
8443,syntax_error,syntax_76
8444,latch_inference,latch_35
8445,unused_signal,unused_23
8446,missing_default,case_35
8447,blocking_misuse,blocking_62
8448,clean,clean_15
8449,clean,clean_13
8450,comb_loop,loop_97
8451,width_mismatch,width_66
8452,missing_default,case_67
8453,clean,clean_7
8454,unused_signal,unused_109
8455,comb_loop,loop_32
8456,unused_signal,unused_64
8457,clean,clean_1
8458,clean,clean_15
8459,syntax_error,syntax_49
8460,latch_inference,latch_39
8461,clean,clean_4
8462,clean,clean_18
8463,syntax_error,syntax_41
8464,multi_driver,mdrv_87
8465,unused_signal,unused_98
8466,multi_driver,mdrv_68
8467,width_mismatch,width_119
8468,latch_inference,latch_42
8469,clean,clean_14
8470,missing_default,case_26
8471,multi_driver,mdrv_48
8472,blocking_misuse,blocking_9
8473,width_mismatch,width_97
8474,syntax_error,syntax_60
8475,multi_driver,mdrv_42
8476,blocking_misuse,blocking_30
8477,blocking_misuse,blocking_16
8478,blocking_misuse,blocking_76
8479,missing_default,case_40
8480,blocking_misuse,blocking_25
8481,width_mismatch,width_5
8482,comb_loop,loop_30
8483,blocking_misuse,blocking_11
8484,clean,clean_15
8485,multi_driver,mdrv_25
8486,clean,clean_10
8487,clean,clean_19
8488,latch_inference,latch_39
8489,clean,clean_19
8490,clean,clean_11
8491,latch_inference,latch_15
8492,latch_inference,latch_25
8493,multi_driver,mdrv_36
8494,multi_driver,mdrv_72
8495,latch_inference,latch_70
8496,clean,clean_1
8497,latch_inference,latch_19
8498,width_mismatch,width_67
8499,missing_default,case_64
8500,clean,clean_15
8501,latch_inference,latch_3
8502,multi_driver,mdrv_111
8503,clean,clean_5
8504,clean,clean_18
8505,multi_driver,mdrv_98
8506,blocking_misuse,blocking_51
8507,unused_signal,unused_77
8508,comb_loop,loop_97
8509,width_mismatch,width_75
8510,clean,clean_12
8511,syntax_error,syntax_79
8512,comb_loop,loop_65
8513,latch_inference,latch_78
8514,clean,clean_1
8515,clean,clean_14
8516,blocking_misuse,blocking_30
8517,multi_driver,mdrv_1
8518,clean,clean_10
8519,width_mismatch,width_30
8520,width_mismatch,width_44
8521,width_mismatch,width_25
8522,clean,clean_19
8523,missing_default,case_46
8524,multi_driver,mdrv_118
8525,comb_loop,loop_12
8526,comb_loop,loop_93
8527,blocking_misuse,blocking_40
8528,syntax_error,syntax_59
8529,comb_loop,loop_107
8530,clean,clean_1
8531,clean,clean_4
8532,clean,clean_1
8533,comb_loop,loop_16
8534,multi_driver,mdrv_64
8535,latch_inference,latch_24
8536,syntax_error,syntax_51
8537,latch_inference,latch_5
8538,clean,clean_3
8539,blocking_misuse,blocking_51
8540,clean,clean_5
8541,blocking_misuse,blocking_1
8542,clean,clean_0
8543,clean,clean_11
8544,syntax_error,syntax_53
8545,syntax_error,syntax_19
8546,clean,clean_18
8547,multi_driver,mdrv_93
8548,clean,clean_1
8549,comb_loop,loop_6
8550,syntax_error,syntax_20
8551,latch_inference,latch_41
8552,comb_loop,loop_52
8553,blocking_misuse,blocking_77
8554,comb_loop,loop_97
8555,unused_signal,unused_119
8556,missing_default,case_17
8557,syntax_error,syntax_77
8558,clean,clean_3
8559,width_mismatch,width_82
8560,missing_default,case_35
8561,unused_signal,unused_109
8562,blocking_misuse,blocking_45
8563,width_mismatch,width_11
8564,latch_inference,latch_8
8565,clean,clean_11
8566,syntax_error,syntax_72
8567,comb_loop,loop_64
8568,syntax_error,syntax_32
8569,width_mismatch,width_60
8570,clean,clean_3
8571,comb_loop,loop_78
8572,clean,clean_15
8573,latch_inference,latch_62
8574,syntax_error,syntax_18
8575,clean,clean_2
8576,missing_default,case_35
8577,clean,clean_18
8578,multi_driver,mdrv_38
8579,latch_inference,latch_9
8580,syntax_error,syntax_77
8581,syntax_error,syntax_24
8582,clean,clean_14
8583,multi_driver,mdrv_82
8584,comb_loop,loop_78
8585,latch_inference,latch_56
8586,syntax_error,syntax_54
8587,clean,clean_0
8588,comb_loop,loop_28
8589,comb_loop,loop_102
8590,unused_signal,unused_10
8591,clean,clean_9
8592,clean,clean_4
8593,missing_default,case_44
8594,multi_driver,mdrv_35
8595,clean,clean_11
8596,unused_signal,unused_26
8597,multi_driver,mdrv_2
8598,unused_signal,unused_22
8599,syntax_error,syntax_32
8600,unused_signal,unused_99
8601,clean,clean_1
8602,syntax_error,syntax_21
8603,latch_inference,latch_37
8604,clean,clean_10
8605,clean,clean_6
8606,latch_inference,latch_63
8607,width_mismatch,width_30
8608,clean,clean_1
8609,syntax_error,syntax_56
8610,clean,clean_16
8611,comb_loop,loop_22
8612,latch_inference,latch_52
8613,unused_signal,unused_85
8614,comb_loop,loop_106
8615,comb_loop,loop_18
8616,width_mismatch,width_73
8617,clean,clean_16
8618,blocking_misuse,blocking_37
8619,width_mismatch,width_70
8620,missing_default,case_61
8621,clean,clean_11
8622,multi_driver,mdrv_41
8623,blocking_misuse,blocking_51
8624,clean,clean_9
8625,latch_inference,latch_27
8626,comb_loop,loop_82
8627,width_mismatch,width_50
8628,multi_driver,mdrv_57
8629,width_mismatch,width_12
8630,blocking_misuse,blocking_20
8631,multi_driver,mdrv_109
8632,latch_inference,latch_75
8633,unused_signal,unused_53
8634,clean,clean_14
8635,clean,clean_18
8636,width_mismatch,width_93
8637,unused_signal,unused_97
8638,multi_driver,mdrv_19
8639,comb_loop,loop_108
8640,unused_signal,unused_78
8641,missing_default,case_12
8642,blocking_misuse,blocking_54
8643,latch_inference,latch_35
8644,latch_inference,latch_70
8645,width_mismatch,width_114
8646,clean,clean_4
8647,blocking_misuse,blocking_3
8648,clean,clean_14
8649,latch_inference,latch_16
8650,latch_inference,latch_31
8651,width_mismatch,width_40
8652,unused_signal,unused_32
8653,unused_signal,unused_29
8654,multi_driver,mdrv_4
8655,clean,clean_2
8656,unused_signal,unused_78
8657,missing_default,case_44
8658,missing_default,case_66
8659,clean,clean_19
8660,latch_inference,latch_48
8661,width_mismatch,width_114
8662,blocking_misuse,blocking_58
8663,missing_default,case_8
8664,clean,clean_0
8665,comb_loop,loop_53
8666,latch_inference,latch_5
8667,blocking_misuse,blocking_32
8668,syntax_error,syntax_57
8669,latch_inference,latch_55
8670,width_mismatch,width_4
8671,latch_inference,latch_67
8672,clean,clean_11
8673,syntax_error,syntax_27
8674,multi_driver,mdrv_52
8675,clean,clean_17
8676,blocking_misuse,blocking_17
8677,width_mismatch,width_60
8678,multi_driver,mdrv_42
8679,width_mismatch,width_65
8680,latch_inference,latch_69
8681,clean,clean_17
8682,unused_signal,unused_7
8683,unused_signal,unused_52
8684,syntax_error,syntax_31
8685,clean,clean_15
8686,clean,clean_2
8687,comb_loop,loop_99
8688,blocking_misuse,blocking_42
8689,syntax_error,syntax_49
8690,missing_default,case_73
8691,width_mismatch,width_27
8692,latch_inference,latch_21
8693,unused_signal,unused_80
8694,syntax_error,syntax_18
8695,missing_default,case_8
8696,clean,clean_14
8697,latch_inference,latch_69
8698,multi_driver,mdrv_38
8699,latch_inference,latch_39
8700,multi_driver,mdrv_11
8701,width_mismatch,width_100
8702,comb_loop,loop_47
8703,latch_inference,latch_45
8704,latch_inference,latch_2
8705,unused_signal,unused_53
8706,syntax_error,syntax_42
8707,syntax_error,syntax_75
8708,multi_driver,mdrv_36
8709,clean,clean_6
8710,clean,clean_18
8711,multi_driver,mdrv_77
8712,unused_signal,unused_88
8713,missing_default,case_49
8714,width_mismatch,width_31
8715,unused_signal,unused_52
8716,unused_signal,unused_107
8717,latch_inference,latch_35
8718,missing_default,case_8
8719,blocking_misuse,blocking_17
8720,syntax_error,syntax_1
8721,clean,clean_0
8722,missing_default,case_0
8723,multi_driver,mdrv_75
8724,syntax_error,syntax_56
8725,clean,clean_6
8726,unused_signal,unused_7
8727,syntax_error,syntax_62
8728,missing_default,case_66
8729,missing_default,case_1
8730,latch_inference,latch_27
8731,comb_loop,loop_6
8732,multi_driver,mdrv_74
8733,clean,clean_5
8734,syntax_error,syntax_70
8735,blocking_misuse,blocking_3
8736,syntax_error,syntax_38
8737,syntax_error,syntax_12
8738,multi_driver,mdrv_110
8739,width_mismatch,width_96
8740,missing_default,case_69
8741,multi_driver,mdrv_63
8742,multi_driver,mdrv_102
8743,latch_inference,latch_31
8744,clean,clean_9
8745,syntax_error,syntax_77
8746,clean,clean_8
8747,latch_inference,latch_48
8748,missing_default,case_75
8749,width_mismatch,width_38
8750,comb_loop,loop_50
8751,unused_signal,unused_62
8752,unused_signal,unused_1
8753,unused_signal,unused_106
8754,clean,clean_11
8755,clean,clean_5
8756,missing_default,case_9
8757,clean,clean_4
8758,syntax_error,syntax_2
8759,multi_driver,mdrv_14
8760,clean,clean_4
8761,syntax_error,syntax_9
8762,clean,clean_1
8763,unused_signal,unused_63
8764,latch_inference,latch_76
8765,comb_loop,loop_62
8766,multi_driver,mdrv_80
8767,missing_default,case_17
8768,blocking_misuse,blocking_62
8769,clean,clean_14
8770,comb_loop,loop_117
8771,clean,clean_0
8772,comb_loop,loop_60
8773,syntax_error,syntax_59
8774,latch_inference,latch_60
8775,multi_driver,mdrv_72
8776,clean,clean_10
8777,latch_inference,latch_5
8778,clean,clean_8
8779,blocking_misuse,blocking_53
8780,clean,clean_11
8781,clean,clean_1
8782,missing_default,case_48
8783,multi_driver,mdrv_20
8784,multi_driver,mdrv_63
8785,multi_driver,mdrv_97
8786,comb_loop,loop_88
8787,multi_driver,mdrv_101
8788,syntax_error,syntax_39
8789,missing_default,case_34
8790,missing_default,case_57
8791,latch_inference,latch_73
8792,unused_signal,unused_13
8793,syntax_error,syntax_43
8794,multi_driver,mdrv_0
8795,clean,clean_5
8796,latch_inference,latch_64
8797,syntax_error,syntax_39
8798,unused_signal,unused_108
8799,comb_loop,loop_69
8800,missing_default,case_51
8801,width_mismatch,width_25
8802,syntax_error,syntax_17
8803,multi_driver,mdrv_77
8804,clean,clean_12
8805,width_mismatch,width_85
8806,width_mismatch,width_4
8807,blocking_misuse,blocking_63
8808,multi_driver,mdrv_90
8809,clean,clean_0
8810,missing_default,case_4
8811,clean,clean_19
8812,syntax_error,syntax_1
8813,latch_inference,latch_25
8814,blocking_misuse,blocking_73
8815,comb_loop,loop_50
8816,comb_loop,loop_113
8817,clean,clean_8
8818,width_mismatch,width_112
8819,syntax_error,syntax_28
8820,syntax_error,syntax_72
8821,missing_default,case_61
8822,multi_driver,mdrv_104
8823,blocking_misuse,blocking_38
8824,missing_default,case_26
8825,blocking_misuse,blocking_13
8826,blocking_misuse,blocking_39
8827,latch_inference,latch_2
8828,width_mismatch,width_103
8829,comb_loop,loop_102
8830,unused_signal,unused_87
8831,clean,clean_18
8832,latch_inference,latch_26
8833,clean,clean_0
8834,comb_loop,loop_38
8835,blocking_misuse,blocking_62
8836,syntax_error,syntax_31
8837,syntax_error,syntax_40
8838,width_mismatch,width_110
8839,unused_signal,unused_29
8840,multi_driver,mdrv_14
8841,syntax_error,syntax_0
8842,unused_signal,unused_118
8843,blocking_misuse,blocking_56
8844,syntax_error,syntax_34
8845,clean,clean_14
8846,multi_driver,mdrv_107
8847,clean,clean_9
8848,blocking_misuse,blocking_11
8849,comb_loop,loop_37
8850,clean,clean_16
8851,width_mismatch,width_102
8852,width_mismatch,width_1
8853,syntax_error,syntax_44
8854,comb_loop,loop_50
8855,comb_loop,loop_13
8856,width_mismatch,width_51
8857,multi_driver,mdrv_9
8858,unused_signal,unused_63
8859,width_mismatch,width_81
8860,width_mismatch,width_119
8861,unused_signal,unused_63
8862,multi_driver,mdrv_76
8863,missing_default,case_71
8864,multi_driver,mdrv_73
8865,clean,clean_4
8866,syntax_error,syntax_76
8867,missing_default,case_72
8868,blocking_misuse,blocking_12
8869,latch_inference,latch_54
8870,multi_driver,mdrv_57
8871,clean,clean_13
8872,multi_driver,mdrv_103
8873,syntax_error,syntax_15
8874,width_mismatch,width_38
8875,multi_driver,mdrv_25
8876,multi_driver,mdrv_94
8877,unused_signal,unused_57
8878,clean,clean_17
8879,latch_inference,latch_15
8880,latch_inference,latch_74
8881,width_mismatch,width_109
8882,missing_default,case_2
8883,missing_default,case_12
8884,comb_loop,loop_78
8885,missing_default,case_43
8886,unused_signal,unused_105
8887,blocking_misuse,blocking_51
8888,multi_driver,mdrv_67
8889,clean,clean_2
8890,missing_default,case_51
8891,unused_signal,unused_47
8892,clean,clean_14
8893,comb_loop,loop_38
8894,width_mismatch,width_52
8895,clean,clean_1
8896,comb_loop,loop_95
8897,clean,clean_16
8898,clean,clean_18
8899,width_mismatch,width_74
8900,unused_signal,unused_83
8901,unused_signal,unused_68
8902,latch_inference,latch_13
8903,unused_signal,unused_77
8904,comb_loop,loop_114
8905,multi_driver,mdrv_117
8906,clean,clean_6
8907,unused_signal,unused_82
8908,latch_inference,latch_72
8909,unused_signal,unused_39
8910,clean,clean_19
8911,comb_loop,loop_96
8912,blocking_misuse,blocking_17
8913,blocking_misuse,blocking_31
8914,syntax_error,syntax_35
8915,multi_driver,mdrv_25
8916,comb_loop,loop_99
8917,latch_inference,latch_76
8918,multi_driver,mdrv_81
8919,latch_inference,latch_44
8920,blocking_misuse,blocking_58
8921,clean,clean_9
8922,syntax_error,syntax_9
8923,missing_default,case_2
8924,clean,clean_13
8925,syntax_error,syntax_31
8926,comb_loop,loop_17
8927,unused_signal,unused_13
8928,blocking_misuse,blocking_75
8929,missing_default,case_70
8930,missing_default,case_74
8931,latch_inference,latch_42
8932,comb_loop,loop_117
8933,unused_signal,unused_105
8934,clean,clean_14
8935,clean,clean_15
8936,width_mismatch,width_90
8937,width_mismatch,width_7
8938,multi_driver,mdrv_39
8939,comb_loop,loop_100
8940,clean,clean_13
8941,blocking_misuse,blocking_33
8942,comb_loop,loop_8
8943,latch_inference,latch_7
8944,clean,clean_10
8945,comb_loop,loop_25
8946,clean,clean_10
8947,clean,clean_17
8948,syntax_error,syntax_68
8949,width_mismatch,width_10
8950,missing_default,case_14
8951,unused_signal,unused_59
8952,latch_inference,latch_75
8953,missing_default,case_21
8954,multi_driver,mdrv_41
8955,syntax_error,syntax_47
8956,missing_default,case_29
8957,latch_inference,latch_39
8958,clean,clean_1
8959,missing_default,case_72
8960,latch_inference,latch_34
8961,syntax_error,syntax_42
8962,comb_loop,loop_7
8963,syntax_error,syntax_15
8964,blocking_misuse,blocking_76
8965,multi_driver,mdrv_23
8966,clean,clean_2
8967,comb_loop,loop_105
8968,comb_loop,loop_54
8969,blocking_misuse,blocking_70
8970,latch_inference,latch_25
8971,syntax_error,syntax_50
8972,clean,clean_11
8973,multi_driver,mdrv_0
8974,multi_driver,mdrv_36
8975,latch_inference,latch_76
8976,blocking_misuse,blocking_4
8977,clean,clean_12
8978,width_mismatch,width_117
8979,syntax_error,syntax_53
8980,width_mismatch,width_77
8981,missing_default,case_48
8982,multi_driver,mdrv_53
8983,comb_loop,loop_45
8984,comb_loop,loop_65
8985,latch_inference,latch_53
8986,comb_loop,loop_32
8987,width_mismatch,width_26
8988,multi_driver,mdrv_6
8989,clean,clean_11
8990,clean,clean_1
8991,missing_default,case_65
8992,comb_loop,loop_48
8993,missing_default,case_14
8994,clean,clean_15
8995,syntax_error,syntax_78
8996,width_mismatch,width_86
8997,latch_inference,latch_67
8998,missing_default,case_73
8999,clean,clean_12
9000,clean,clean_18
9001,missing_default,case_35
9002,comb_loop,loop_66
9003,unused_signal,unused_42
9004,syntax_error,syntax_28
9005,width_mismatch,width_5
9006,unused_signal,unused_84
9007,syntax_error,syntax_41
9008,multi_driver,mdrv_54
9009,unused_signal,unused_119
9010,clean,clean_17
9011,blocking_misuse,blocking_50
9012,clean,clean_15
9013,unused_signal,unused_35
9014,syntax_error,syntax_27
9015,blocking_misuse,blocking_8
9016,latch_inference,latch_26
9017,unused_signal,unused_101
9018,missing_default,case_60
9019,missing_default,case_12
9020,width_mismatch,width_68
9021,clean,clean_9
9022,width_mismatch,width_17
9023,comb_loop,loop_98
9024,syntax_error,syntax_59
9025,missing_default,case_29
9026,missing_default,case_8
9027,syntax_error,syntax_44
9028,comb_loop,loop_7
9029,clean,clean_12
9030,clean,clean_14
9031,multi_driver,mdrv_96
9032,clean,clean_17
9033,missing_default,case_49
9034,multi_driver,mdrv_114
9035,blocking_misuse,blocking_79
9036,blocking_misuse,blocking_61
9037,latch_inference,latch_79
9038,clean,clean_12
9039,blocking_misuse,blocking_60
9040,latch_inference,latch_64
9041,clean,clean_16
9042,blocking_misuse,blocking_47
9043,syntax_error,syntax_34
9044,clean,clean_5
9045,multi_driver,mdrv_3
9046,missing_default,case_63
9047,unused_signal,unused_67
9048,width_mismatch,width_96
9049,clean,clean_16
9050,width_mismatch,width_18
9051,multi_driver,mdrv_88
9052,clean,clean_19
9053,latch_inference,latch_15
9054,clean,clean_15
9055,clean,clean_7
9056,missing_default,case_79
9057,clean,clean_11
9058,syntax_error,syntax_25
9059,latch_inference,latch_56
9060,latch_inference,latch_18
9061,clean,clean_7
9062,missing_default,case_0
9063,missing_default,case_27
9064,missing_default,case_16
9065,latch_inference,latch_32
9066,unused_signal,unused_98
9067,clean,clean_7
9068,clean,clean_14
9069,syntax_error,syntax_60
9070,clean,clean_13
9071,comb_loop,loop_69
9072,blocking_misuse,blocking_11
9073,width_mismatch,width_12
9074,comb_loop,loop_89
9075,width_mismatch,width_48
9076,width_mismatch,width_118
9077,unused_signal,unused_9
9078,multi_driver,mdrv_110
9079,clean,clean_18
9080,multi_driver,mdrv_97
9081,width_mismatch,width_51
9082,missing_default,case_78
9083,unused_signal,unused_76
9084,width_mismatch,width_66
9085,clean,clean_11
9086,clean,clean_19
9087,clean,clean_6
9088,width_mismatch,width_1
9089,unused_signal,unused_28
9090,multi_driver,mdrv_26
9091,unused_signal,unused_3
9092,multi_driver,mdrv_17
9093,syntax_error,syntax_35
9094,width_mismatch,width_50
9095,syntax_error,syntax_30
9096,multi_driver,mdrv_119
9097,width_mismatch,width_11
9098,latch_inference,latch_72
9099,clean,clean_8
9100,unused_signal,unused_48
9101,width_mismatch,width_36
9102,comb_loop,loop_43
9103,blocking_misuse,blocking_20
9104,clean,clean_11
9105,blocking_misuse,blocking_76
9106,syntax_error,syntax_43
9107,latch_inference,latch_75
9108,width_mismatch,width_7
9109,width_mismatch,width_116
9110,clean,clean_16
9111,clean,clean_1
9112,unused_signal,unused_84
9113,comb_loop,loop_44
9114,unused_signal,unused_68
9115,multi_driver,mdrv_84
9116,clean,clean_19
9117,clean,clean_5
9118,syntax_error,syntax_22
9119,missing_default,case_16
9120,blocking_misuse,blocking_49
9121,latch_inference,latch_28
9122,comb_loop,loop_54
9123,blocking_misuse,blocking_63
9124,clean,clean_6
9125,missing_default,case_16
9126,clean,clean_10
9127,missing_default,case_33
9128,syntax_error,syntax_10
9129,blocking_misuse,blocking_10
9130,multi_driver,mdrv_46
9131,unused_signal,unused_26
9132,width_mismatch,width_8
9133,missing_default,case_15
9134,blocking_misuse,blocking_69
9135,width_mismatch,width_103
9136,syntax_error,syntax_33
9137,missing_default,case_14
9138,width_mismatch,width_86
9139,comb_loop,loop_17
9140,unused_signal,unused_83
9141,comb_loop,loop_16
9142,syntax_error,syntax_47
9143,missing_default,case_75
9144,clean,clean_7
9145,latch_inference,latch_14
9146,blocking_misuse,blocking_67
9147,clean,clean_4
9148,unused_signal,unused_48
9149,clean,clean_16
9150,latch_inference,latch_50
9151,syntax_error,syntax_11
9152,width_mismatch,width_90
9153,width_mismatch,width_65
9154,missing_default,case_27
9155,clean,clean_1
9156,clean,clean_19
9157,blocking_misuse,blocking_63
9158,missing_default,case_69
9159,blocking_misuse,blocking_15
9160,latch_inference,latch_13
9161,clean,clean_18
9162,latch_inference,latch_41
9163,width_mismatch,width_2
9164,clean,clean_19
9165,unused_signal,unused_78
9166,clean,clean_10
9167,latch_inference,latch_54
9168,comb_loop,loop_58
9169,latch_inference,latch_5
9170,clean,clean_10
9171,missing_default,case_33
9172,blocking_misuse,blocking_28
9173,clean,clean_9
9174,unused_signal,unused_4
9175,unused_signal,unused_52
9176,latch_inference,latch_34
9177,unused_signal,unused_19
9178,unused_signal,unused_6
9179,latch_inference,latch_75
9180,unused_signal,unused_34
9181,width_mismatch,width_89
9182,latch_inference,latch_53
9183,latch_inference,latch_22
9184,missing_default,case_45
9185,clean,clean_14
9186,width_mismatch,width_34
9187,clean,clean_5
9188,clean,clean_0
9189,blocking_misuse,blocking_75
9190,latch_inference,latch_74
9191,blocking_misuse,blocking_3
9192,latch_inference,latch_22
9193,missing_default,case_47
9194,comb_loop,loop_79
9195,comb_loop,loop_42
9196,syntax_error,syntax_7
9197,width_mismatch,width_7
9198,unused_signal,unused_25
9199,clean,clean_10
9200,clean,clean_11
9201,clean,clean_8
9202,missing_default,case_59
9203,comb_loop,loop_13
9204,multi_driver,mdrv_45
9205,blocking_misuse,blocking_76
9206,latch_inference,latch_65
9207,unused_signal,unused_66
9208,unused_signal,unused_104
9209,unused_signal,unused_43
9210,clean,clean_9
9211,multi_driver,mdrv_28
9212,latch_inference,latch_5
9213,width_mismatch,width_48
9214,multi_driver,mdrv_63
9215,multi_driver,mdrv_2
9216,missing_default,case_75
9217,clean,clean_19
9218,clean,clean_13
9219,clean,clean_9
9220,clean,clean_19
9221,comb_loop,loop_73
9222,clean,clean_13
9223,latch_inference,latch_32
9224,unused_signal,unused_89
9225,clean,clean_4
9226,blocking_misuse,blocking_51
